,acc,alpha,k,n_train,time_fit,time_predict
0,0.5874103585657371,10,100,5913,0.00021007600000000348,2.993198409
1,0.6168924302788844,20,100,5913,6.427499999972497e-05,4.461707134000001
2,0.6529083665338645,50,100,5913,5.893300000003876e-05,7.324785951999999
3,0.5920318725099601,10,100,5602,7.166199999986134e-05,2.7298912850000008
4,0.6160956175298805,20,100,5602,6.841199999740866e-05,4.017010564000003
5,0.6552988047808765,50,100,5602,7.363299999951778e-05,7.536769540000002
6,0.5894820717131474,10,100,5291,5.6649000001129934e-05,2.709981832000004
7,0.6043027888446215,20,100,5291,5.626099999744838e-05,3.8429021070000005
8,0.6546613545816733,50,100,5291,5.372200000408611e-05,7.522410092000001
9,0.588207171314741,10,100,4980,5.616500000371616e-05,2.536906591999994
10,0.6089243027888446,20,100,4980,5.645099999185277e-05,4.142278497999996
11,0.6457370517928287,50,100,4980,7.578499999283395e-05,7.081073275999998
12,0.5826294820717132,10,100,4668,6.563299999129413e-05,2.4379352949999884
13,0.6084462151394422,20,100,4668,6.851499999527277e-05,4.054895067999993
14,0.638406374501992,50,100,4668,5.687200000181747e-05,6.571579273000012
15,0.5835856573705179,10,100,4357,5.569300000729527e-05,2.143016309000018
16,0.6068525896414343,20,100,4357,5.686700001206191e-05,4.680004109000009
17,0.6476494023904382,50,100,4357,5.632100001662366e-05,6.046975843000013
18,0.5819920318725099,10,100,4046,5.588400000533511e-05,2.0700983210000174
19,0.6,20,100,4046,5.673100000080922e-05,3.495686575999997
20,0.6447808764940239,50,100,4046,5.389300000047115e-05,6.473528398000013
21,0.5746613545816733,10,100,3735,6.141500000467204e-05,2.0771489360000146
22,0.600796812749004,20,100,3735,5.239399999368288e-05,3.636193927999983
23,0.6431872509960159,50,100,3735,5.773499998440457e-05,5.645528073000008
24,0.578804780876494,10,100,3423,5.9776000000510976e-05,1.860208417999985
25,0.605418326693227,20,100,3423,5.651000000739259e-05,3.6732540640000195
26,0.6395219123505976,50,100,3423,6.097199999999248e-05,6.119290245999991
27,0.5800796812749004,10,100,3112,6.13630000145804e-05,1.7275917790000221
28,0.610199203187251,20,100,3112,6.31989999817506e-05,3.4507077179999897
29,0.6525896414342629,50,100,3112,6.452700000636469e-05,5.657155667000012
30,0.5834262948207172,10,100,2801,5.603500000006534e-05,1.6719969659999947
31,0.6086055776892431,20,100,2801,5.2447000001620836e-05,2.7209875409999995
32,0.6557768924302789,50,100,2801,6.216299999550756e-05,5.305130919999982
33,0.5856573705179283,10,100,2490,5.1834999965194584e-05,1.561717150999982
34,0.6092430278884462,20,100,2490,6.561300000385017e-05,3.1700231060000306
35,0.6388844621513944,50,100,2490,6.0254999993958336e-05,5.163294320999967
36,0.5784860557768924,10,100,2178,0.00026240300000002215,1.17127812
37,0.5996812749003984,20,100,2178,5.661500000009312e-05,2.12890048
38,0.6312350597609562,50,100,2178,6.405199999992561e-05,3.2807028680000005
39,0.5856573705179283,10,100,1867,5.555800000145439e-05,1.2129423789999993
40,0.6089243027888446,20,100,1867,6.0308999998426316e-05,1.9288151100000022
41,0.6382470119521912,50,100,1867,6.764300000128287e-05,4.542390087000001
42,0.5539442231075697,10,100,1556,5.544600000106925e-05,0.9791463940000007
43,0.6087649402390438,20,100,1556,5.7733000002002655e-05,2.1300594120000014
44,0.6447808764940239,50,100,1556,6.02230000055215e-05,4.2964283709999975
45,0.5716334661354582,10,100,1245,5.481299999843259e-05,0.8996576839999975
46,0.5985657370517928,20,100,1245,5.742900000171858e-05,2.559705416
47,0.621195219123506,50,100,1245,7.214000000033138e-05,3.6482889830000005
48,0.5679681274900399,10,100,933,5.2371000002437995e-05,0.7851150560000022
49,0.5980876494023905,20,100,933,5.475300000057359e-05,2.064163148999995
50,0.622788844621514,50,100,933,7.185099999418298e-05,4.296405724000003
51,0.5627091633466136,10,100,622,5.7936000004588095e-05,0.4873794100000026
52,0.5673306772908366,20,100,622,5.522000000723892e-05,1.8059710839999923
53,0.5939442231075697,50,100,622,5.695800000182771e-05,3.0919240289999976
54,0.5423107569721115,10,100,311,6.224499999518684e-05,0.3845369699999992
55,0.5509163346613546,20,100,311,5.9110999998779334e-05,0.7040785019999873
56,0.5620717131474103,50,100,311,5.492500000059408e-05,2.1056420590000045
57,0.5862948207171315,10,100,5913,5.7556000001568464e-05,2.848325508000002
58,0.6130677290836654,20,100,5913,5.729199999393586e-05,4.471591763999996
59,0.6533864541832669,50,100,5913,6.322199999431177e-05,7.186150642999991
60,0.5877290836653386,10,100,5602,5.417200000579214e-05,2.6518635139999986
61,0.6121115537848606,20,100,5602,5.6368999992173485e-05,4.960061876999987
62,0.6492430278884462,50,100,5602,5.787199999929271e-05,7.521904011000004
63,0.589800796812749,10,100,5291,5.479300000388321e-05,2.709261567999988
64,0.610996015936255,20,100,5291,5.743299999494411e-05,3.6885455179999838
65,0.6473306772908366,50,100,5291,5.410400001437665e-05,6.648675832000009
66,0.5802390438247012,10,100,4980,5.720999999425658e-05,2.455490392999991
67,0.6143426294820717,20,100,4980,5.475700001511541e-05,3.867117185000012
68,0.6478087649402391,50,100,4980,5.4340000019692525e-05,7.192034281000019
69,0.5824701195219123,10,100,4668,5.309400000896858e-05,2.235570531999997
70,0.6154581673306773,20,100,4668,5.4090000020323714e-05,3.378856135999996
71,0.6443027888446216,50,100,4668,5.658800000674091e-05,7.315319420999998
72,0.5861354581673307,10,100,4357,0.00029633200000001025,2.434306456
73,0.6036653386454184,20,100,4357,5.439200000001421e-05,3.8192559080000006
74,0.6557768924302789,50,100,4357,8.339899999931788e-05,6.065137208000001
75,0.5864541832669322,10,100,4046,6.38010000031386e-05,2.1032917960000006
76,0.6210358565737052,20,100,4046,5.692999999951098e-05,3.509869755999997
77,0.6366533864541832,50,100,4046,5.563600000613178e-05,5.940910391999999
78,0.5805577689243028,10,100,3735,5.739399999526995e-05,2.175420770999999
79,0.6012749003984064,20,100,3735,5.304399999772613e-05,3.1959238840000026
80,0.6385657370517929,50,100,3735,5.689600000380324e-05,5.240444613999998
81,0.5813545816733068,10,100,3423,5.500899999333342e-05,1.786845108999998
82,0.6068525896414343,20,100,3423,5.35779999921715e-05,3.2013098919999976
83,0.6403187250996016,50,100,3423,9.208299999841074e-05,6.182347796999991
84,0.5843824701195219,10,100,3112,5.641500000308497e-05,1.744422899
85,0.6068525896414343,20,100,3112,5.606300000238207e-05,3.3358755739999992
86,0.619601593625498,50,100,3112,5.733599999757644e-05,5.367289563
87,0.5821513944223108,10,100,2801,6.182799999976396e-05,1.7538560899999993
88,0.6011155378486056,20,100,2801,6.016700000088804e-05,3.5303558980000105
89,0.629003984063745,50,100,2801,5.548900000462709e-05,3.780161577000001
90,0.5789641434262949,10,100,2490,5.504400000688747e-05,1.4807724499999892
91,0.6076494023904383,20,100,2490,5.604099999345635e-05,3.275224809000008
92,0.6406374501992032,50,100,2490,5.6733999997504725e-05,4.786464540999987
93,0.5762549800796812,10,100,2178,5.822200000693556e-05,1.385110486000002
94,0.6020717131474104,20,100,2178,6.784100000345461e-05,3.1612731380000128
95,0.6481274900398406,50,100,2178,5.3723000007721566e-05,5.146861589999986
96,0.5789641434262949,10,100,1867,5.425599999853148e-05,1.2502740779999897
97,0.6140239043824701,20,100,1867,5.604599999742277e-05,2.5239579379999952
98,0.6231075697211156,50,100,1867,5.5003999989367e-05,3.6335742629999856
99,0.5671713147410359,10,100,1556,5.492599999001868e-05,1.1351102609999941
100,0.5942629482071713,20,100,1556,5.2081999996289596e-05,2.316419249000006
101,0.6036653386454184,50,100,1556,5.819700001552519e-05,4.545025879999997
102,0.5604780876494024,10,100,1245,5.4919999996627666e-05,0.930416173999987
103,0.5756175298804781,20,100,1245,5.844100002150299e-05,2.1000523180000243
104,0.6364940239043825,50,100,1245,6.385800000430208e-05,4.152438310999997
105,0.5502788844621513,10,100,933,5.40519999958633e-05,0.5301979550000055
106,0.5928286852589641,20,100,933,5.4817000005868977e-05,1.1272767719999877
107,0.6025498007968128,50,100,933,6.127399998945293e-05,2.6479082489999826
108,0.5459760956175299,10,100,622,0.0003025140000000315,0.5127738169999999
109,0.5676494023904383,20,100,622,5.3405000000061875e-05,1.261516881
110,0.5853386454183267,50,100,622,8.128999999978959e-05,2.661445154
111,0.5461354581673307,10,100,311,7.426600000037809e-05,0.3746866319999995
112,0.5558565737051793,20,100,311,5.5581999999887444e-05,1.0642602119999989
113,0.5949003984063745,50,100,311,5.296999999870877e-05,2.1118958400000007
114,0.5874103585657371,10,100,5913,5.8976999998350266e-05,3.1001025759999976
115,0.6145019920318725,20,100,5913,5.611699999974462e-05,4.388701650999998
116,0.6508366533864541,50,100,5913,5.2762999999345084e-05,7.385030613000001
117,0.5923505976095618,10,100,5602,5.4745999996441697e-05,3.0611247049999974
118,0.6116334661354582,20,100,5602,5.4078000005119975e-05,3.430731817999998
119,0.650996015936255,50,100,5602,7.83099999992487e-05,6.319262551000001
120,0.5819920318725099,10,100,5291,5.655900000078873e-05,2.673441972000006
121,0.6092430278884462,20,100,5291,8.881900001256327e-05,3.830321165000001
122,0.650199203187251,50,100,5291,5.702499998960775e-05,7.483542573999998
123,0.5854980079681275,10,100,4980,6.0071999996580416e-05,2.5781840970000047
124,0.6148207171314741,20,100,4980,5.8991999992485944e-05,3.138174354
125,0.6412749003984064,50,100,4980,6.567199999096829e-05,6.84678010799999
126,0.5847011952191236,10,100,4668,5.85530000023482e-05,2.5218644840000053
127,0.6089243027888446,20,100,4668,5.849299999738378e-05,4.334461413999989
128,0.6412749003984064,50,100,4668,7.03690000136703e-05,6.964727651000004
129,0.5845418326693227,10,100,4357,7.326899998361114e-05,2.115099627999996
130,0.6170517928286853,20,100,4357,5.747100001940453e-05,3.2160414509999953
131,0.6489243027888446,50,100,4357,5.979099998398851e-05,6.219118551999998
132,0.5826294820717132,10,100,4046,5.487800001446885e-05,2.3170994719999953
133,0.6113147410358566,20,100,4046,5.383399999914218e-05,4.052422887999995
134,0.6404780876494024,50,100,4046,5.4216999984646463e-05,6.294199464000002
135,0.570199203187251,10,100,3735,6.421000000500499e-05,1.9218933420000042
136,0.6098804780876494,20,100,3735,5.736699998237782e-05,2.8696889200000157
137,0.6406374501992032,50,100,3735,5.229699999631521e-05,5.675774564999983
138,0.578804780876494,10,100,3423,5.5469999978186024e-05,1.9788244460000044
139,0.6116334661354582,20,100,3423,5.7553000004872956e-05,3.094903359
140,0.6317131474103586,50,100,3423,5.839300001753145e-05,5.728695904000006
141,0.5835856573705179,10,100,3112,5.822200000693556e-05,1.9881563799999924
142,0.6200796812749004,20,100,3112,5.807699997717464e-05,2.5325804569999946
143,0.637609561752988,50,100,3112,5.865399998583598e-05,5.190338155999996
144,0.5781673306772909,10,100,2801,6.0347999976784195e-05,1.6940317899999968
145,0.6020717131474104,20,100,2801,5.4546000001209904e-05,3.023972148000013
146,0.639203187250996,50,100,2801,6.075299998542505e-05,5.536104805999997
147,0.5816733067729084,10,100,2490,5.946300001369309e-05,1.475605392999995
148,0.5958565737051793,20,100,2490,6.090799999469709e-05,2.223710839000006
149,0.6331474103585657,50,100,2490,5.699999999819738e-05,3.167976143000004
150,0.5776892430278885,10,100,2178,5.339900002354625e-05,1.2845024499999909
151,0.6028685258964144,20,100,2178,7.7368999995997e-05,2.8701170390000073
152,0.6301195219123505,50,100,2178,5.68640000153664e-05,3.8241488470000036
153,0.5711553784860558,10,100,1867,5.468999998470281e-05,1.2551905740000109
154,0.5976095617529881,20,100,1867,5.445900001177506e-05,1.7759082880000108
155,0.6286852589641434,50,100,1867,5.757399998174151e-05,5.431414984999975
156,0.5743426294820717,10,100,1556,5.562399996961176e-05,0.9159633960000519
157,0.5945816733067729,20,100,1556,5.8262999971248064e-05,2.268246939999983
158,0.6283665338645419,50,100,1556,5.1990000031310046e-05,3.6858510050000177
159,0.5837450199203187,10,100,1245,5.6299999982911686e-05,0.8194883700000446
160,0.5929880478087649,20,100,1245,5.704599999489801e-05,1.2823849620000374
161,0.6240637450199203,50,100,1245,5.935399997269997e-05,4.079128031999971
162,0.5716334661354582,10,100,933,5.1947999963886105e-05,0.5815831840000101
163,0.5646215139442231,20,100,933,5.832400000826965e-05,1.021574147000024
164,0.6157768924302789,50,100,933,5.906299998059694e-05,3.5986115289999816
165,0.5604780876494024,10,100,622,5.9902999964833725e-05,0.5683921579999947
166,0.5754581673306773,20,100,622,5.7657000013477955e-05,2.358199758000012
167,0.5784860557768924,50,100,622,6.686799997623893e-05,4.141462094000019
168,0.5643027888446215,10,100,311,5.5925000026491034e-05,0.20040416299997332
169,0.538804780876494,20,100,311,5.061900003511255e-05,1.9929761139999869
170,0.5737051792828686,50,100,311,5.438999994566984e-05,1.9201926429999503
171,0.5928286852589641,10,100,5913,6.053599997812853e-05,3.315175081999996
172,0.607808764940239,20,100,5913,5.934799997930895e-05,4.144694633999961
173,0.6481274900398406,50,100,5913,7.31800000153271e-05,7.2430855629999655
174,0.589003984063745,10,100,5602,5.2241999981106346e-05,2.789757774000009
175,0.6124302788844621,20,100,5602,5.7305999973777944e-05,3.6787746900000116
176,0.6562549800796813,50,100,5602,5.6631000006746035e-05,7.523360256999979
177,0.5837450199203187,10,100,5291,6.743799997366295e-05,2.6551423480000267
178,0.6130677290836654,20,100,5291,5.8604000003015244e-05,4.796005388000026
179,0.6505179282868526,50,100,5291,6.840200001079211e-05,7.355509200999961
180,0.5823107569721115,10,100,4980,5.490200001645462e-05,2.457960925000009
181,0.6149800796812749,20,100,4980,5.524299999137838e-05,4.421569546000001
182,0.6513147410358566,50,100,4980,5.710700000349789e-05,7.153379494000006
183,0.5893227091633466,10,100,4668,5.533499998477964e-05,2.598513465999986
184,0.6178486055776893,20,100,4668,5.508399999598623e-05,3.6242224530000158
185,0.6387250996015936,50,100,4668,5.501699999399534e-05,7.1072329519999755
186,0.5845418326693227,10,100,4357,5.362600001035389e-05,2.136050796999996
187,0.6094023904382471,20,100,4357,5.2858000003652705e-05,3.4931294180000236
188,0.6396812749003984,50,100,4357,5.718499994600279e-05,5.058894027000008
189,0.5877290836653386,10,100,4046,5.558800000926567e-05,2.201661446000003
190,0.6038247011952191,20,100,4046,5.491999996820596e-05,3.7638277469999935
191,0.6508366533864541,50,100,4046,5.3827000044748274e-05,5.788998416000027
192,0.5869322709163347,10,100,3735,5.813900003204253e-05,1.9032365909999953
193,0.6066932270916334,20,100,3735,5.524900001319111e-05,2.882377279000025
194,0.6344223107569721,50,100,3735,5.266099998380014e-05,5.993335992000027
195,0.5842231075697211,10,100,3423,5.676300003187862e-05,1.9480305469999735
196,0.600796812749004,20,100,3423,5.53510000145252e-05,3.25673378099998
197,0.6487649402390439,50,100,3423,5.435900004613359e-05,4.8357650020000165
198,0.5832669322709163,10,100,3112,7.354600001008293e-05,1.7893765919999964
199,0.5998406374501992,20,100,3112,5.329800001163676e-05,3.401351804000001
200,0.6463745019920318,50,100,3112,5.9217000000444386e-05,5.605378814999995
201,0.5768924302788845,10,100,2801,5.50069999576408e-05,1.5577192949999699
202,0.6009561752988047,20,100,2801,6.880299997646944e-05,2.288739141999997
203,0.6334661354581673,50,100,2801,5.360199997994641e-05,6.067568972000004
204,0.5743426294820717,10,100,2490,5.540100005418935e-05,1.4959779349999849
205,0.5988844621513945,20,100,2490,5.648699999483142e-05,3.2866264339999702
206,0.6364940239043825,50,100,2490,5.564899998944384e-05,5.3565550030000395
207,0.5784860557768924,10,100,2178,6.133600004432083e-05,1.3315676159999725
208,0.6025498007968128,20,100,2178,6.178099999942788e-05,2.953942928999993
209,0.6296414342629482,50,100,2178,6.337700000358382e-05,4.495507426000017
210,0.5650996015936255,10,100,1867,5.6325000002743764e-05,1.1270344419999674
211,0.6084462151394422,20,100,1867,5.142500003785244e-05,2.9709207519999836
212,0.6302788844621514,50,100,1867,5.8191999983137066e-05,4.278317561999984
213,0.5714741035856574,10,100,1556,5.681999999751497e-05,1.2378950429999804
214,0.6071713147410358,20,100,1556,5.3110000010292424e-05,2.0537206349999906
215,0.6232669322709163,50,100,1556,5.3954000009071024e-05,4.754660317999992
216,0.5773705179282869,10,100,1245,5.781100000490369e-05,0.9679598150000004
217,0.5912350597609561,20,100,1245,5.9858000014401114e-05,1.467767321999986
218,0.6189641434262948,50,100,1245,5.4706000014448364e-05,3.776643932000013
219,0.563187250996016,10,100,933,5.713899997772387e-05,0.6966077430000155
220,0.5867729083665338,20,100,933,6.678299996565329e-05,1.3200183089999769
221,0.6071713147410358,50,100,933,5.442499997343475e-05,2.0381826110000247
222,0.5619123505976096,10,100,622,6.041099999265498e-05,0.533585190999986
223,0.5823107569721115,20,100,622,5.624800002124175e-05,1.906724070999985
224,0.600796812749004,50,100,622,5.986500002563844e-05,3.8359157090000053
225,0.539601593625498,10,100,311,5.49650000039037e-05,0.29860462499999585
226,0.5520318725099601,20,100,311,5.5412999984127964e-05,1.9416026810000062
227,0.5349800796812749,50,100,311,5.4019999993215606e-05,2.264587813999981
228,0.5875697211155378,10,100,5913,5.582899996170454e-05,3.0249837270000057
229,0.6113147410358566,20,100,5913,5.570299998680639e-05,4.861289478999993
230,0.6540239043824702,50,100,5913,5.6686999982957786e-05,8.271054235999998
231,0.5851792828685259,10,100,5602,5.807399998047913e-05,2.7477369519999684
232,0.6081274900398407,20,100,5602,5.67619999856106e-05,4.034797104000006
233,0.6521115537848605,50,100,5602,5.6107000034444354e-05,6.74492182900002
234,0.581195219123506,10,100,5291,5.704699998432261e-05,2.7213219530000288
235,0.6130677290836654,20,100,5291,5.196500001147797e-05,4.45792813700001
236,0.6444621513944223,50,100,5291,6.216599996378136e-05,7.772194437999985
237,0.5904382470119522,10,100,4980,5.5583999994723854e-05,2.5771763789999795
238,0.6044621513944223,20,100,4980,5.193200001940568e-05,4.180638932000022
239,0.6489243027888446,50,100,4980,5.94990000308826e-05,6.900801414
240,0.5797609561752988,10,100,4668,5.316099998253776e-05,2.285465681000005
241,0.6066932270916334,20,100,4668,5.162299999028619e-05,2.8194611760000043
242,0.6409561752988048,50,100,4668,6.071500001780805e-05,6.249064702999988
243,0.5840637450199203,10,100,4357,5.6323999956475745e-05,2.388245992999998
244,0.6122709163346614,20,100,4357,5.813799998577451e-05,3.7648026070000356
245,0.6473306772908366,50,100,4357,5.051700003377846e-05,6.373230217000014
246,0.5869322709163347,10,100,4046,5.501499998672443e-05,2.2231621710000127
247,0.6087649402390438,20,100,4046,6.176499999810403e-05,3.346065361000001
248,0.6481274900398406,50,100,4046,5.672099996445468e-05,5.887706186999992
249,0.5772111553784861,10,100,3735,5.7370999968497927e-05,1.7776648600000158
250,0.6086055776892431,20,100,3735,5.38419999998041e-05,3.4356143990000305
251,0.6465338645418327,50,100,3735,5.66249999565116e-05,6.213403448999998
252,0.5842231075697211,10,100,3423,5.570300004364981e-05,1.9559535950000395
253,0.6111553784860557,20,100,3423,5.5730000042331085e-05,3.4624387140000294
254,0.6433466135458167,50,100,3423,5.300399999441652e-05,6.076688276000027
255,0.5824701195219123,10,100,3112,6.425899999840112e-05,1.8780692860000272
256,0.6073306772908367,20,100,3112,5.846999999903346e-05,2.5379933660000233
257,0.6409561752988048,50,100,3112,5.376199999318487e-05,3.852473188000033
258,0.5791235059760956,10,100,2801,6.248200003255988e-05,1.5032471420000206
259,0.6094023904382471,20,100,2801,5.6630000017321436e-05,2.2730208250000032
260,0.6294820717131474,50,100,2801,5.751100002271414e-05,4.689621898000041
261,0.5719521912350598,10,100,2490,6.044099995961005e-05,1.4210774720000359
262,0.610199203187251,20,100,2490,6.244899998364417e-05,2.623124728999983
263,0.628207171314741,50,100,2490,5.8772999977918516e-05,4.9513956309999685
264,0.5719521912350598,10,100,2178,5.888200001891164e-05,1.2747368120000147
265,0.5987250996015936,20,100,2178,6.185899997035449e-05,2.837518767000006
266,0.6293227091633466,50,100,2178,7.262899998750072e-05,5.331351276000021
267,0.5802390438247012,10,100,1867,5.970500001239998e-05,1.1738233039999955
268,0.5901195219123506,20,100,1867,6.43239999931211e-05,2.4269691079999802
269,0.6406374501992032,50,100,1867,9.725399996796114e-05,5.146668195000018
270,0.5722709163346613,10,100,1556,5.6767999979001615e-05,1.0063170239999977
271,0.5995219123505976,20,100,1556,6.247700002859347e-05,2.39874658399998
272,0.6232669322709163,50,100,1556,6.394899997985704e-05,4.741524586999958
273,0.5730677290836653,10,100,1245,5.778400003464412e-05,0.9567412279999985
274,0.5679681274900399,20,100,1245,5.1706999954603816e-05,1.3613018109999757
275,0.6090836653386454,50,100,1245,5.850399998053035e-05,4.194426753000016
276,0.5407171314741036,10,100,933,5.7530999981736386e-05,0.7370876969999927
277,0.5972908366533864,20,100,933,5.737999998700616e-05,1.8709616090000054
278,0.6111553784860557,50,100,933,5.787699996062656e-05,1.4332202049999978
279,0.5539442231075697,10,100,622,6.169099998487582e-05,0.4030640979999589
280,0.5706772908366534,20,100,622,6.764099998690654e-05,1.264466457000026
281,0.6027091633466135,50,100,622,6.128199999011485e-05,2.3494252329999767
282,0.5282868525896415,10,100,311,6.867299998702947e-05,0.2643010329999811
283,0.539601593625498,20,100,311,6.42850000076578e-05,1.435252222000031
284,0.5851792828685259,50,100,311,5.775699997911943e-05,2.137711792999994
